OBJECTID,wdpaid,en_name,PATH,ROW,Shape_Length,Shape_Area
1077,168241,Golden Mountains of Altai,143,26,1.631130549543846,0.114735702013793
1078,168241,Golden Mountains of Altai,144,24,6.959511061461549,0.930334306893196
1079,168241,Golden Mountains of Altai,144,25,6.397178137830467,0.566107398635021
1080,168241,Golden Mountains of Altai,144,26,4.568736638255507,0.367483523614418
1081,168241,Golden Mountains of Altai,145,24,3.903293902278292,0.404604089774450
1082,168241,Golden Mountains of Altai,145,25,6.491820400040814,0.538637580134690
1083,168241,Golden Mountains of Altai,145,26,3.721380823271770,0.164426601729851
1084,168241,Golden Mountains of Altai,146,25,2.263518075337056,0.146647769426153
1085,168241,Golden Mountains of Altai,233,219,0.653514198304160,0.023678802233063
1086,168242,East Rennell,87,68,1.060723249748431,0.068264242152875
1087,168242,East Rennell,198,176,1.003494652741481,0.065168112538790
1088,168242,East Rennell,199,176,0.924368504160983,0.050574411005267
1089,198291,Península Valdés,115,154,0.608568608672066,0.017330879941194
1090,198291,Península Valdés,115,155,2.082171757644902,0.098293774490081
1091,198291,Península Valdés,116,154,3.595152644667345,0.284891601688533
1092,198291,Península Valdés,116,155,3.807486521997506,0.197757893345783
1093,198291,Península Valdés,226,89,1.169512153224852,0.031914068033432
1094,198291,Península Valdés,226,90,2.317363186991169,0.154327410241402
1095,198291,Península Valdés,227,89,4.150628719544881,0.245085196342766
1096,198291,Península Valdés,227,90,2.994546758174073,0.244761353775874
1097,198292,Discovery Coast Atlantic Forest Reserves,95,172,2.230860062812207,0.036523710471326
1098,198292,Discovery Coast Atlantic Forest Reserves,95,173,1.646936123813855,0.022004890623731
1099,198292,Discovery Coast Atlantic Forest Reserves,95,174,0.719977471392060,0.014692127335078
1100,198292,Discovery Coast Atlantic Forest Reserves,96,171,1.690664338489456,0.049313791383525
1101,198292,Discovery Coast Atlantic Forest Reserves,96,172,2.339610045374265,0.034815655734211
1102,198292,Discovery Coast Atlantic Forest Reserves,96,173,0.344967210141219,0.004122736188240
1103,198292,Discovery Coast Atlantic Forest Reserves,97,171,0.057621231326663,0.000135014220071
1104,198292,Discovery Coast Atlantic Forest Reserves,215,70,0.281818703845000,0.002128544875007
1105,198292,Discovery Coast Atlantic Forest Reserves,215,71,1.856066003112822,0.028757920127250
1106,198292,Discovery Coast Atlantic Forest Reserves,215,72,2.593496070930414,0.039042102711179
1107,198292,Discovery Coast Atlantic Forest Reserves,215,73,1.690664338489456,0.049313791383525
1108,198292,Discovery Coast Atlantic Forest Reserves,216,70,0.116360277707432,0.000604600651694
1109,198292,Discovery Coast Atlantic Forest Reserves,216,73,0.654388191858929,0.019283223964911
1110,198293,Atlantic Forest Southeast Reserves,102,166,0.736766083625892,0.010701532193845
1111,198293,Atlantic Forest Southeast Reserves,102,167,14.155780079430070,0.304187806183893
1112,198293,Atlantic Forest Southeast Reserves,103,166,4.054275609809442,0.052300787139723
1113,198293,Atlantic Forest Southeast Reserves,103,167,8.878002065590685,0.186890750301806
1114,198293,Atlantic Forest Southeast Reserves,219,77,4.361622336950013,0.092742107199853
1115,198293,Atlantic Forest Southeast Reserves,219,78,0.257070231530761,0.002441481246998
1116,198293,Atlantic Forest Southeast Reserves,220,77,15.125432664609400,0.298859564047181
1117,198293,Atlantic Forest Southeast Reserves,220,78,2.859156361350663,0.036456499921914
1118,198294,Miguasha National Park,10,27,0.140143541132451,0.000087702467977
1119,198294,Miguasha National Park,11,26,0.140143541132451,0.000087702467977
1120,198294,Miguasha National Park,102,218,0.140143541132451,0.000087702467977
1121,198294,Miguasha National Park,103,217,0.140143541132451,0.000087702467977
1122,198295,Mount Wuyi,120,41,2.222956010772256,0.087841779286250
1123,198295,Mount Wuyi,220,203,2.048476993896935,0.082035671278634
1124,198295,Mount Wuyi,221,203,1.840179827946504,0.070737280393470
1125,198296,Area de Conservación Guanacaste,16,52,2.711721376680392,0.065730090713551
1126,198296,Area de Conservación Guanacaste,16,53,2.965477360501875,0.092862940256130
1127,198296,Area de Conservación Guanacaste,121,191,0.384584797499071,0.004377504578448
1128,198296,Area de Conservación Guanacaste,121,192,1.592282631664230,0.037698832229756
1129,198296,Area de Conservación Guanacaste,122,191,3.114286823860120,0.104939035680830
1130,198296,Area de Conservación Guanacaste,122,192,2.119818293597742,0.042334027757377
1131,198297,Desembarco del Granma National Park,12,46,1.337906043810270,0.028013203000536
1132,198297,Desembarco del Granma National Park,115,198,1.337906043810270,0.028013203000536
1133,198298,Lorentz National Park,101,63,0.032779801697958,0.000016187804795
1134,198298,Lorentz National Park,102,63,5.967396271390183,1.138946946896023
1135,198298,Lorentz National Park,102,64,2.109428059350551,0.244653227451851
1136,198298,Lorentz National Park,103,63,5.842553267258733,0.784383165220467
1137,198298,Lorentz National Park,103,64,1.207787155408559,0.068501220841163
1138,198298,Lorentz National Park,211,181,2.392313529134540,0.163783086008384
1139,198298,Lorentz National Park,212,180,2.040937307591639,0.182390706812865
1140,198298,Lorentz National Park,212,181,8.048780580095281,1.642813555708949
1141,198298,Lorentz National Park,212,182,0.395874145886388,0.002512305472222
1142,198298,Lorentz National Park,213,180,1.376723414310656,0.099301611967127
1143,198298,Lorentz National Park,213,181,3.317493757237767,0.196310546126001
1144,198299,Puerto-Princesa Subterranean River National Park,117,53,0.375388581893507,0.004932303730717
1145,198299,Puerto-Princesa Subterranean River National Park,222,191,0.375388581893507,0.004932303730717
1146,198300,Laurisilva of Madeira,74,207,2.790054211001755,0.014480462243936
1147,198300,Laurisilva of Madeira,208,37,2.790054211001755,0.014480462243936
1148,198301,Western Caucasus,34,214,2.947194481013146,0.141544406795724
1149,198301,Western Caucasus,34,215,2.902523333005032,0.204469946965410
1150,198301,Western Caucasus,35,214,4.002087772837683,0.302933776712993
1151,198301,Western Caucasus,35,215,2.428106106798002,0.060162293841506
1152,198301,Western Caucasus,173,29,2.517438808096674,0.088977209633180
1153,198301,Western Caucasus,173,30,4.087337927157448,0.289580076708280
1154,198301,Western Caucasus,174,29,2.527208985228366,0.133377082877640
1155,198301,Western Caucasus,174,30,1.036824731314332,0.022492121394396
1156,198302,iSimangaliso Wetland Park,50,165,3.751379943720659,0.101779011125794
1157,198302,iSimangaliso Wetland Park,51,164,1.456143472005739,0.045270360519476
1158,198302,iSimangaliso Wetland Park,51,165,4.840610101272211,0.165796601996754
1159,198302,iSimangaliso Wetland Park,167,79,5.511982374228607,0.209156184434362
1160,198302,iSimangaliso Wetland Park,167,80,1.333736735744033,0.035597300953595
1161,198303,"Ibiza, Biodiversity and Culture",60,211,0.007235921941300,0.000001753519418
1162,198303,"Ibiza, Biodiversity and Culture",61,211,0.967336124022124,0.009205308172152
1163,198303,"Ibiza, Biodiversity and Culture",197,33,0.967336124022124,0.009205308172152
1164,198303,"Ibiza, Biodiversity and Culture",198,33,0.645514662888946,0.003674181433005
1165,220291,Ischigualasto / Talampaya Natural Parks,116,163,2.466144432211965,0.251675988065601
1166,220291,Ischigualasto / Talampaya Natural Parks,116,164,0.444103967358424,0.003025945523608
1167,220291,Ischigualasto / Talampaya Natural Parks,231,81,1.240470169079705,0.026389358969392
1168,220291,Ischigualasto / Talampaya Natural Parks,232,80,0.643153470591929,0.020542774949399
1169,220291,Ischigualasto / Talampaya Natural Parks,232,81,2.442900429958323,0.249008859048029
1170,220292,Kinabalu Park,117,56,0.903635567849254,0.027407864813667
1171,220292,Kinabalu Park,118,55,0.368358994182548,0.005563938137837
1172,220292,Kinabalu Park,118,56,1.743812290242014,0.060763561613583
1173,220292,Kinabalu Park,224,188,1.773067548052180,0.061594950206490
1174,220292,Kinabalu Park,224,189,0.312131002893281,0.004997238412494
1175,220292,Kinabalu Park,225,188,0.152271788236616,0.001356568695865
1176,220293,Gunung Mulu National Park,118,57,1.090299032742106,0.042671008828880
1177,220293,Gunung Mulu National Park,119,57,0.164886034692133,0.000817508783777
1178,220293,Gunung Mulu National Park,226,187,1.090299032742106,0.042671008828880
1179,220294,Greater Blue Mountains Area,89,83,11.765642730917790,0.153612859899972
1180,220294,Greater Blue Mountains Area,89,84,1.512041005382483,0.018229475451646
1181,220294,Greater Blue Mountains Area,90,82,4.507731624277489,0.040076418910720
1182,220294,Greater Blue Mountains Area,90,83,34.795368547779916,0.829263547677701
1183,220294,Greater Blue Mountains Area,90,84,8.371893035858173,0.195332884775252
1184,220294,Greater Blue Mountains Area,208,160,5.244228685134520,0.097922722546767
1185,220294,Greater Blue Mountains Area,208,161,33.682405976224160,0.838485630386809
1186,220294,Greater Blue Mountains Area,208,162,4.834179901516181,0.048482470365321
1187,220294,Greater Blue Mountains Area,209,160,10.657228182365062,0.254801075901982
1188,220294,Greater Blue Mountains Area,209,161,10.643426320959923,0.174582099692193
1189,220295,Noel Kempff Mercado National Park,109,174,5.954166123395144,1.149368920656308
1190,220295,Noel Kempff Mercado National Park,109,175,3.695753707406996,0.265449867697014
1191,220295,Noel Kempff Mercado National Park,110,174,2.028100592464913,0.033233197732618
1192,220295,Noel Kempff Mercado National Park,110,175,1.110130213809783,0.029772386863010
1193,220295,Noel Kempff Mercado National Park,229,70,4.116121683433938,0.572731872696787
1194,220295,Noel Kempff Mercado National Park,229,71,0.324116874208170,0.001780381078661
1195,220295,Noel Kempff Mercado National Park,230,69,4.046964761722425,0.289258646129674
1196,220295,Noel Kempff Mercado National Park,230,70,5.047689384594579,0.796095289668697
1197,220296,Central Amazon Conservation Complex,1,61,3.375186983638673,0.495552939885263
1198,220296,Central Amazon Conservation Complex,1,62,3.549457835826275,0.531043458501780
1199,220296,Central Amazon Conservation Complex,107,182,2.486894610490381,0.210080428867538
1200,220296,Central Amazon Conservation Complex,107,183,1.386325089488268,0.094912886226870
1201,220296,Central Amazon Conservation Complex,108,182,4.494172986769650,0.441468663815452
1202,220296,Central Amazon Conservation Complex,108,183,3.979777016480266,0.629341348644839
1203,220296,Central Amazon Conservation Complex,109,182,5.108467032918168,1.191965988431639
1204,220296,Central Amazon Conservation Complex,109,183,4.576464556904232,0.967882628979835
1205,220296,Central Amazon Conservation Complex,110,182,4.262013433966437,0.928961374609028
1206,220296,Central Amazon Conservation Complex,110,183,3.335436460751281,0.424273345446894
1207,220296,Central Amazon Conservation Complex,231,61,0.979931292606511,0.032059906417957
1208,220296,Central Amazon Conservation Complex,231,62,2.960222835988247,0.271340880154498
1209,220296,Central Amazon Conservation Complex,232,61,4.074572447893826,0.576498615392851
1210,220296,Central Amazon Conservation Complex,232,62,3.905366746968168,0.674693267760522
1211,220296,Central Amazon Conservation Complex,233,61,4.513799320881022,0.961203226681722
1212,220296,Central Amazon Conservation Complex,233,62,5.455543116431283,1.298213514060273
1213,220297,Pantanal Conservation Complex,107,172,3.541719083340503,0.168622372150357
1214,220297,Pantanal Conservation Complex,108,171,0.384936208988261,0.009112468410773
1215,220297,Pantanal Conservation Complex,108,172,1.205199913606059,0.043296859872628
1216,220297,Pantanal Conservation Complex,227,72,3.541719083340503,0.168622372150357
1217,220298,Central Suriname Nature Reserve,103,187,3.483479848110784,0.460206760624926
1218,220298,Central Suriname Nature Reserve,104,186,3.130647683517213,0.400484966686314
1219,220298,Central Suriname Nature Reserve,104,187,3.889856291223523,0.707714415349421
1220,220298,Central Suriname Nature Reserve,229,57,4.441571399383674,0.941645888234940
1221,220298,Central Suriname Nature Reserve,229,58,3.193147467639264,0.400129091929957
1222,220298,Central Suriname Nature Reserve,230,57,2.110391026784849,0.135865795767898
1223,478637,Göreme National Park and the Rock Sites of Cappadocia,39,211,0.397538850842070,0.009510728661269
1224,478637,Göreme National Park and the Rock Sites of Cappadocia,175,33,0.397538850842070,0.009510728661269
1225,478637,Göreme National Park and the Rock Sites of Cappadocia,176,33,0.397538850842070,0.009510728661269
1226,478638,The Wadden Sea,51,222,0.628769819253900,0.005307498277486
1227,478638,The Wadden Sea,51,223,1.521414959135759,0.064710446453883
1228,478638,The Wadden Sea,52,221,2.576026563689180,0.069173635902113
1229,478638,The Wadden Sea,52,222,14.249971693005140,0.851625820327215
1230,478638,The Wadden Sea,52,223,2.461379195586449,0.133943954737607
1231,478638,The Wadden Sea,53,221,12.522406180458193,0.466381112297640
1232,478638,The Wadden Sea,53,222,14.498634053173809,0.807296641565080
1233,478638,The Wadden Sea,53,223,1.352535299891317,0.034406174966934
1234,478638,The Wadden Sea,54,221,10.356064666718384,0.505537694949344
1235,478638,The Wadden Sea,55,221,4.472489165476227,0.278023007458911
1236,478638,The Wadden Sea,56,221,0.656372437665355,0.010482190321464
1237,478638,The Wadden Sea,196,21,0.601800648758060,0.017197160818043
1238,478638,The Wadden Sea,196,22,11.861072884446017,0.669135348561777
1239,478638,The Wadden Sea,196,23,5.888546050477056,0.211540901901444
1240,478638,The Wadden Sea,197,21,2.508470756904637,0.144482884010435
1241,478638,The Wadden Sea,197,22,14.931092074876272,0.850961278409789
1242,478638,The Wadden Sea,197,23,11.563108241654428,0.427295216121217
1243,478638,The Wadden Sea,198,21,2.265852675772750,0.066275532909663
1244,478638,The Wadden Sea,198,22,3.883832854450064,0.181169464048386
1245,478638,The Wadden Sea,198,23,9.719243377040705,0.467104608595411
1246,478638,The Wadden Sea,199,23,3.370750000295892,0.242547510761383
1247,478640,Hierapolis-Pamukkale,43,210,0.136564763593190,0.001091408425324
1248,478640,Hierapolis-Pamukkale,179,34,0.136564763593190,0.001091408425324
1249,478641,The Dolomites,52,216,11.490208765306418,0.153008616540037
1250,478641,The Dolomites,52,217,1.101075863500920,0.009771297507572
1251,478641,The Dolomites,53,216,6.018011007778525,0.069891857525358
1252,478641,The Dolomites,191,28,0.953307370816618,0.018595239207404
1253,478641,The Dolomites,192,27,0.170674585858391,0.000513669297431
1254,478641,The Dolomites,192,28,12.125762334015896,0.165583999639264
1255,478641,The Dolomites,193,27,1.066099871811938,0.009994503025817
1256,478641,The Dolomites,193,28,2.634409308953959,0.033636721036222
1257,478642,High Coast / Kvarken Archipelago,39,228,1.166459948003315,0.031911148278701
1258,478642,High Coast / Kvarken Archipelago,39,229,1.561167636628966,0.110181839961522
1259,478642,High Coast / Kvarken Archipelago,40,228,4.364556688901041,0.348856903749765
1260,478642,High Coast / Kvarken Archipelago,40,229,1.358840506921529,0.034679833643124
1261,478642,High Coast / Kvarken Archipelago,41,228,6.186024163692535,0.464715956176632
1262,478642,High Coast / Kvarken Archipelago,42,228,3.826881197061114,0.305851758941678
1263,478642,High Coast / Kvarken Archipelago,43,228,2.893843216653190,0.282181975950422
1264,478642,High Coast / Kvarken Archipelago,44,228,0.079903844904858,0.000119563680953
1265,478642,High Coast / Kvarken Archipelago,191,16,3.784666120551606,0.298742005086961
1266,478642,High Coast / Kvarken Archipelago,192,15,0.710644072247586,0.013996896168137
1267,478642,High Coast / Kvarken Archipelago,192,16,4.371400817857684,0.350086894669867
1268,478642,High Coast / Kvarken Archipelago,193,15,2.472516390615197,0.171323629054272
1269,478642,High Coast / Kvarken Archipelago,193,16,6.749284687604702,0.513725108637030
1270,478642,High Coast / Kvarken Archipelago,194,16,2.907331356886159,0.282444925300054
1271,478642,High Coast / Kvarken Archipelago,195,16,1.464137386707003,0.079035988534308
1272,900006,Maloti-Drakensberg Park,53,163,2.589682887103775,0.070639098865562
1273,900006,Maloti-Drakensberg Park,53,164,4.857878183620668,0.173620000262311
1274,900006,Maloti-Drakensberg Park,168,80,0.136309472576149,0.000324624175892
1275,900006,Maloti-Drakensberg Park,168,81,0.095483382641219,0.000253270964361
1276,900006,Maloti-Drakensberg Park,169,80,4.964062077843530,0.180255283727758
1277,900006,Maloti-Drakensberg Park,169,81,2.249913933085705,0.062011441066411
1278,900008,Isole Eolie (Aeolian Islands),52,211,2.058914456666422,0.007697719260268
1279,900008,Isole Eolie (Aeolian Islands),53,211,0.171833570331250,0.000764091496627
1280,900008,Isole Eolie (Aeolian Islands),188,33,1.809775568560629,0.006211802266090
1281,900008,Isole Eolie (Aeolian Islands),189,33,2.058914456666422,0.007697719260268
1282,900010,Uluru-Kata Tjuta National Park,103,78,0.598654702326525,0.022037682722850
1283,900010,Uluru-Kata Tjuta National Park,104,77,1.957748240553616,0.085354992429469
1284,900010,Uluru-Kata Tjuta National Park,104,78,1.679604253951009,0.087606393549799
1285,900010,Uluru-Kata Tjuta National Park,219,166,1.051045832314405,0.035830404910249
1286,900010,Uluru-Kata Tjuta National Park,219,167,1.181850011979200,0.063533001386861
1287,900010,Uluru-Kata Tjuta National Park,220,166,1.659256260084259,0.095004424579125
1288,900010,Uluru-Kata Tjuta National Park,220,167,0.477970853021487,0.012513641851557
1289,900628,Alejandro de Humboldt National Park,10,46,1.198190499654458,0.041237796118869
1290,900628,Alejandro de Humboldt National Park,11,46,1.834786370475265,0.059010663990903
1291,900628,Alejandro de Humboldt National Park,113,198,1.880127139945571,0.059823781320924
1292,900628,Alejandro de Humboldt National Park,114,198,0.197860152812029,0.001091823230253
1293,900629,Central Sikhote-Alin,111,28,2.398409928654292,0.168278671163622
1294,900629,Central Sikhote-Alin,111,29,4.202340641211903,0.350397679440325
1295,900629,Central Sikhote-Alin,112,28,2.540460200043014,0.310168804354175
1296,900629,Central Sikhote-Alin,112,29,2.125512628185059,0.160235743030952
1297,900629,Central Sikhote-Alin,204,215,0.103285581933871,0.000230552967496
1298,900629,Central Sikhote-Alin,204,216,0.664926953778791,0.004884941612225
1299,900629,Central Sikhote-Alin,205,215,3.773542315611978,0.246775920673948
1300,900629,Central Sikhote-Alin,205,216,2.433948207692204,0.259673466312834
1301,900629,Central Sikhote-Alin,206,215,1.882328408220088,0.124142705042962
1302,900629,Central Sikhote-Alin,206,216,0.747078118234353,0.025284493008480
1303,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,100,174,3.110940115625098,0.186826194191901
1304,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,100,175,0.718528805695878,0.021702776391255
1305,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,101,174,1.194435381887948,0.051245782341801
1306,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,104,171,1.024995164765882,0.052907953145625
1307,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,104,172,1.291673774105260,0.078763353100289
1308,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,105,171,1.415862497757872,0.091236314486815
1309,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,105,172,0.531255861978524,0.016270328914272
1310,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,221,69,0.839600305638331,0.030789410432625
1311,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,221,70,3.275170701106634,0.192857362826943
1312,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,224,72,1.240961468004743,0.056496217154909
1313,900630,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,224,73,1.295625885433765,0.081658798419543
1314,900631,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,89,181,0.532129897244858,0.009301947836876
1315,900631,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,90,181,0.178022869036755,0.002137538509425
1316,900631,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,213,63,0.691398627063173,0.011013195113948
1317,900631,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,214,63,0.178022869036755,0.002137538509425
1318,900632,Dorset and East Devon Coast,60,219,3.289695588905301,0.002799273102026
1319,900632,Dorset and East Devon Coast,61,219,4.086087904213645,0.003307546147568
1320,900632,Dorset and East Devon Coast,202,25,2.841745813567212,0.002227613109944
1321,900632,Dorset and East Devon Coast,203,25,4.086087904213645,0.003307546147568
1322,900632,Dorset and East Devon Coast,204,25,0.168622812174274,0.000089050138045
1323,900633,Swiss Alps Jungfrau-Aletsch,54,216,1.251356691958936,0.038590935027146
1324,900633,Swiss Alps Jungfrau-Aletsch,54,217,0.978233546685815,0.019648981265152
1325,900633,Swiss Alps Jungfrau-Aletsch,55,216,2.539054719395212,0.096772794453989
1326,900633,Swiss Alps Jungfrau-Aletsch,194,28,1.986885690187761,0.075428004282097
1327,900633,Swiss Alps Jungfrau-Aletsch,195,27,0.296728810486386,0.002590254261125
1328,900633,Swiss Alps Jungfrau-Aletsch,195,28,2.539054719395212,0.096772794453989
1329,900878,Purnululu National Park,106,72,1.674518969281547,0.121882218458059
1330,900878,Purnululu National Park,107,72,1.896736025484108,0.175963027156829
1331,900878,Purnululu National Park,220,172,2.070833277816718,0.207102061893777
1332,900879,Monte San Giorgio,54,216,0.216847625137799,0.001302249283310
1333,900879,Monte San Giorgio,55,216,0.216847625137799,0.001302249283310
1334,900879,Monte San Giorgio,194,28,0.216847625137799,0.001302249283310
1335,900880,Uvs Nuur Basin,1,218,0.452054045092929,0.008640708854811
1336,900880,Uvs Nuur Basin,1,219,2.842839138110004,0.193842312081584
1337,900880,Uvs Nuur Basin,139,25,4.981315752534824,0.362597279820388
1338,900880,Uvs Nuur Basin,140,25,8.865076107795078,0.729965164070309
1339,900880,Uvs Nuur Basin,141,25,7.790755514071296,0.886034461328924
1340,900880,Uvs Nuur Basin,141,26,1.567948812979391,0.121924475683636
1341,900880,Uvs Nuur Basin,142,25,6.613951610470389,0.501888794238804
1342,900880,Uvs Nuur Basin,142,26,0.955129570951934,0.038177669899729
1343,900880,Uvs Nuur Basin,143,25,1.919108327520874,0.155932079050489
1344,900880,Uvs Nuur Basin,230,219,4.882424171978610,0.355229172526663
1345,900880,Uvs Nuur Basin,231,219,8.897529371850190,0.704099968457533
1346,900880,Uvs Nuur Basin,232,219,5.988957614335247,0.706851991813459
1347,900880,Uvs Nuur Basin,233,218,1.194258356262941,0.078682563456440
1348,900880,Uvs Nuur Basin,233,219,7.124386829048538,0.540733461418359
1349,900881,Three Parallel Rivers of Yunnan Protected Areas,131,40,1.033219264993074,0.052114001812118
1350,900881,Three Parallel Rivers of Yunnan Protected Areas,131,41,5.928963755822462,0.342134881514282
1351,900881,Three Parallel Rivers of Yunnan Protected Areas,131,42,1.020196145550692,0.042778740085293
1352,900881,Three Parallel Rivers of Yunnan Protected Areas,132,40,6.641993397155221,0.649430571476184
1353,900881,Three Parallel Rivers of Yunnan Protected Areas,132,41,16.411402900402578,1.004212020586157
1354,900881,Three Parallel Rivers of Yunnan Protected Areas,132,42,4.577827805156704,0.195429366779502
1355,900881,Three Parallel Rivers of Yunnan Protected Areas,133,40,3.300555444125243,0.194912090717311
1356,900881,Three Parallel Rivers of Yunnan Protected Areas,133,41,2.138361324101289,0.222015643201118
1357,900881,Three Parallel Rivers of Yunnan Protected Areas,232,202,1.527459611831239,0.040204094699288
1358,900881,Three Parallel Rivers of Yunnan Protected Areas,232,203,11.563715298370617,0.674934881778682
1359,900881,Three Parallel Rivers of Yunnan Protected Areas,232,204,6.299011146706129,0.632614915584084
1360,900881,Three Parallel Rivers of Yunnan Protected Areas,233,202,5.102602340525567,0.210443543114149
1361,900881,Three Parallel Rivers of Yunnan Protected Areas,233,203,10.148981269151196,0.680730611445465
1362,900881,Three Parallel Rivers of Yunnan Protected Areas,233,204,3.826077716039758,0.236201406612044
1363,900883,Phong Nha-Ke Bang National Park,126,48,1.676177007647720,0.076477629186899
1364,900883,Phong Nha-Ke Bang National Park,229,196,1.520916470549709,0.063626425943290
1365,900883,Phong Nha-Ke Bang National Park,230,196,1.412821029846919,0.069618214731099
1366,900889,Ha Long Bay,126,45,0.737078298417809,0.014501450186389
1367,900889,Ha Long Bay,126,46,0.970646894361466,0.040687520893076
1368,900889,Ha Long Bay,228,198,0.940517162861148,0.036259205298859
1369,900889,Ha Long Bay,228,199,0.752426033358456,0.023037909468785
1370,900889,Ha Long Bay,229,198,0.544611438391444,0.008537147249467
1371,902335,Tropical Rainforest Heritage of Sumatra,1,180,4.144649159353504,0.172819754306809
1372,902335,Tropical Rainforest Heritage of Sumatra,1,181,2.749138966538506,0.106849733033318
1373,902335,Tropical Rainforest Heritage of Sumatra,2,182,8.397969318657276,0.623034272904098
1374,902335,Tropical Rainforest Heritage of Sumatra,2,183,7.601855925759781,0.371429674731301
1375,902335,Tropical Rainforest Heritage of Sumatra,3,182,0.940053252968706,0.017061452084152
1376,902335,Tropical Rainforest Heritage of Sumatra,3,183,3.471769531419742,0.239285791274215
1377,902335,Tropical Rainforest Heritage of Sumatra,3,186,0.330487853035274,0.005409951504191
1378,902335,Tropical Rainforest Heritage of Sumatra,4,186,5.614573121389099,0.378023410096649
1379,902335,Tropical Rainforest Heritage of Sumatra,4,187,3.895411088441839,0.393886587998699
1380,902335,Tropical Rainforest Heritage of Sumatra,124,63,2.774433946606647,0.090425309342883
1381,902335,Tropical Rainforest Heritage of Sumatra,124,64,4.376255511834213,0.184684881818109
1382,902335,Tropical Rainforest Heritage of Sumatra,125,62,3.132416604957586,0.193125743806660
1383,902335,Tropical Rainforest Heritage of Sumatra,125,63,1.267328822029265,0.041286683860989
1384,902335,Tropical Rainforest Heritage of Sumatra,126,61,6.502253456535269,0.298754151544665
1385,902335,Tropical Rainforest Heritage of Sumatra,126,62,7.638093100442247,0.546447472054048
1386,902335,Tropical Rainforest Heritage of Sumatra,127,61,3.452576474347879,0.232296147332432
1387,902335,Tropical Rainforest Heritage of Sumatra,129,57,2.084120769770484,0.152549533944500
1388,902335,Tropical Rainforest Heritage of Sumatra,129,58,5.654480767499665,0.347683596960083
1389,902335,Tropical Rainforest Heritage of Sumatra,130,57,2.755456602305868,0.304856000726210
1390,902335,Tropical Rainforest Heritage of Sumatra,130,58,2.357311908109042,0.129130946660614
1391,902347,Cape Floral Region Protected Areas,56,161,0.064591871305493,0.000224541046292
1392,902347,Cape Floral Region Protected Areas,57,161,5.999961021244891,0.173156427118794
1393,902347,Cape Floral Region Protected Areas,58,160,0.033034032338464,0.000038223573821
1394,902347,Cape Floral Region Protected Areas,58,161,5.522289923261941,0.134068268236467
1395,902347,Cape Floral Region Protected Areas,59,160,1.808880985680357,0.036585432948241
1396,902347,Cape Floral Region Protected Areas,59,161,2.644639672473395,0.081767672691114
1397,902347,Cape Floral Region Protected Areas,60,160,5.705548427639920,0.091493430931366
1398,902347,Cape Floral Region Protected Areas,60,161,6.207077516169100,0.113192760758875
1399,902347,Cape Floral Region Protected Areas,60,162,1.975144964675363,0.057942658161117
1400,902347,Cape Floral Region Protected Areas,61,160,8.913124376927650,0.103142721436389
1401,902347,Cape Floral Region Protected Areas,61,161,1.639972860371382,0.019835775925630
1402,902347,Cape Floral Region Protected Areas,171,83,4.142489069099219,0.118011988826266
1403,902347,Cape Floral Region Protected Areas,171,84,0.733797237413086,0.008834505128102
1404,902347,Cape Floral Region Protected Areas,172,83,6.184744163705937,0.145003643687944
1405,902347,Cape Floral Region Protected Areas,173,83,3.915241894356457,0.103710788656522
1406,902347,Cape Floral Region Protected Areas,173,84,1.477925681016033,0.025530461526985
1407,902347,Cape Floral Region Protected Areas,174,83,0.852563976178941,0.014589974490873
1408,902347,Cape Floral Region Protected Areas,174,84,3.841169542183984,0.056405169981820
1409,902347,Cape Floral Region Protected Areas,175,82,1.912348203495763,0.055158173955186
1410,902347,Cape Floral Region Protected Areas,175,83,5.987327756517871,0.105741420298115
1411,902347,Cape Floral Region Protected Areas,175,84,7.675987972277962,0.081619539953715
1412,902356,Natural System of Wrangel Island Reserve,91,10,3.105350761983304,0.477308283456483
1413,902356,Natural System of Wrangel Island Reserve,92,10,7.613700462428842,1.295006104433721
1414,902356,Natural System of Wrangel Island Reserve,93,9,2.911754904624446,0.233438730844741
1415,902356,Natural System of Wrangel Island Reserve,93,10,11.501808621396169,2.771987825621543
1416,902356,Natural System of Wrangel Island Reserve,94,9,8.386998552166984,0.730363321546734
